,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
0,0.5631980740492115,0.44504846745993265,0.6015077510037371,0.4552144462471186,0.5137795316614607,0.507315194584132,0.6742080254525623,0.5350612871825643,0.6337759246343628,0.423043814052115,0.4575493567027458,0.40998771622718577,0.634089239800041,0.4705226365331944,0.662921463272482,0.3214944289465024,0.17863645122750224,0.3285061498414601,0.2404085573453936,0.6357296952971054,0.6320785847975187,0.7262843077436343,0.7098517802348911,0.7216162696184598,0.6695514937414452,0.6554084652654677,0.6535744028537215,0.2678259245438855,0.3292047639821416,0.2142203447469163,0.28164403269011223,0.2860646986597254,0.330991759741948,0.2656294707384567,0.24778365593325558,0.16755372482912637,0.6823563838097139,0.481981981981982,0.7456941656385754,0.7300568075910905,0.8107442440650008,0.6872488917251414,0.7560808334302326,0.7650914955654714,0.7191792052469812,0.7870503303595864,0.7472527707031444,0.5827405620864364,0.47164400073366936,0.48949007089850927,0.574028589333382,0.6081360988522821,0.42534544285998976,0.6131569554169062,0.6298077871310223,0.5168678421688824,0.5332009023342488,0.4496910115304471,0.48473741443914253,0.429256289455785,0.4295594836341679,0.4074735108037144,0.47209862461266583,0.3878572822032092,0.3616768035481151,0.4431681031119609,0.44711207271784076,0.5345123820129202,1.0
1,0.6403039241001067,0.6291220722361748,0.5711630475693761,0.5628898369303225,0.5760052257593246,0.5088063082349453,0.705687930373087,0.4133986089149415,0.6733352091578791,0.43879408123541586,0.5060893612910122,0.520564471753554,0.6586099393426353,0.4662893249504948,0.6892767983139563,0.2536133291374331,0.08300921108413306,0.2862569790827779,0.13426076767411066,0.6653135594315719,0.6216648336690951,0.6871435860159385,0.5884140275413957,0.521286110997782,0.47809516922096024,0.4826296779975494,0.5102308373769788,0.21472993063168475,0.30149556499677066,0.3094434990307365,0.3171094354419262,0.4510017429234812,0.37157007256586666,0.3203165901814859,0.23289212416687655,0.19184467858035056,0.6654501484763876,0.4774774774774775,0.7694050892553195,0.6272503177983262,0.6935108834652937,0.68259182706023,0.7421546983827368,0.6450670320142512,0.6317256570305201,0.7044793133903123,0.789262024919107,0.593168459590563,0.519311027445916,0.666780012384923,0.5032274789851657,0.45050662644138584,0.5410785087505343,0.592960791637443,0.4985349258000668,0.4693742064818826,0.47346427618268483,0.6425079143737615,0.2726708644541245,0.281753106881142,0.3662607512329623,0.2582298371321649,0.31470558797233483,0.2565421312820465,0.28144784431887687,0.2985813994331758,0.464256759803213,0.3531056972225259,1.0
2,0.6237790270824054,0.3295078384406291,0.5006273121172189,0.43179690836916035,0.5518805563297051,0.35759351070967743,0.5041421382003294,0.4580281874836991,0.45404125139247753,0.3244447084833267,0.43426343114164995,0.37797414240558774,0.5117688646008456,0.3826128704665063,0.4586709508577907,0.2587543515780575,0.18937988977531123,0.4537993185269306,0.21433119210385515,0.4570835480618841,0.6163110183161754,0.844442830187582,0.8362623913075461,0.8278168413221537,0.789232683933993,0.6638267896688954,0.6644221552956252,0.2967872949617054,0.35102235169560214,0.2716983103046205,0.18584733226317535,0.25267011584912213,0.2792567033110013,0.3272658981881565,0.35617974812071157,0.24124920134010877,0.6131217025929794,0.32432432432432434,0.8773395995441906,0.8314316307217663,0.6839256565599521,0.7149328926445723,0.8520273903223304,0.6859134494373569,0.6993185113290572,0.7717580394595607,0.7368369445431066,0.6645974789402427,0.6209235977107571,0.6067511608645004,0.5688136588196099,0.6074297680213708,0.5281547682711054,0.6535681980779108,0.4897349659034396,0.5227445343945746,0.43701473065902086,0.5254765838361396,0.41964835017652097,0.47021160445085947,0.47654647973165914,0.48081430119362456,0.4469006074809624,0.3240300191347619,0.42912007504381355,0.5360317935375708,0.5001141401834437,0.5744716977856683,1.0
3,0.7539328119360401,0.5523705102541202,0.4969080588019539,0.5166107479721567,0.5316675327412237,0.5364231348383849,0.5893982879847293,0.5376686643919607,0.41068287000718523,0.35839510647542394,0.37869736480614696,0.3390393450759101,0.40566642934482783,0.26473823690540327,0.20730818503583748,0.1328430240546198,0.028000154160403898,0.23946913922411295,0.04587153220961131,0.3575013419728714,0.641851179308122,0.674479027595739,0.6213984459277646,0.6271992362637215,0.5283645041429571,0.45105765546132515,0.454086549286047,0.22852984961860193,0.2428767048679642,0.515115483041614,0.33757352392990636,0.30384612738451183,0.24814266441843866,0.2573589780381274,0.22959849299091084,0.14211473415028725,0.43720574321975914,0.5765765765765766,0.5696375759653702,0.6390457659689562,0.5797695580448561,0.629554741737395,0.6680497601412156,0.6050333828826961,0.690411833682684,0.6370982931536998,0.6756046254665147,0.589455579644665,0.3364663092762252,0.4925873506766443,0.5245749431768153,0.5803258350616483,0.6192881750046519,0.5451783763600803,0.5002503701455838,0.5754227034681313,0.4989431913557582,0.5585492898631614,0.37701070771154,0.2622322086567013,0.28338543006351535,0.28834785446882816,0.23724019482842326,0.29237066777426923,0.32431495606070676,0.29155520771397814,0.35960134914098935,0.5052491640290747,1.0
4,0.49805677480469346,0.1617183375708006,0.35603447329489496,0.09946209124923532,0.5078053281445453,0.2912708995633391,0.5385677251609459,0.4530836804661545,0.44006491911222534,0.34769519416305694,0.49176410030994244,0.5239503910945056,0.6269844405894468,0.5726786054430053,0.5828177347520577,0.3370982045291761,0.27826261224804405,0.22753078780292357,0.3139327380934589,0.29602642170007687,0.2458881846033175,0.4303916666922568,0.5763614730369312,0.6430689264365275,0.6255457259635353,0.5516265278288895,0.5724896625863586,0.17035144619608641,0.08281393448108888,0.37052887128536316,0.15796315205257927,0.3657378769103081,0.38953605391518176,0.4074803719171625,0.3548526217834113,0.3466037492501305,0.6418742100527337,0.5135135135135135,0.7005435992780881,0.5230055744434672,0.5275652515544921,0.6260129084438337,0.6543496141702901,0.6284442667164182,0.6184409590716929,0.5362467358908513,0.5136747193913408,0.5159794642567824,0.505897029889925,0.5107820779707396,0.4914609857691284,0.5549244099390996,0.5501523270572806,0.7484215887479573,0.6344213348150463,0.601521283620578,0.5519630084816839,0.6372554472756551,0.48277911758595254,0.3359140541044507,0.3940271555842276,0.3859372879381964,0.37317556955196507,0.2419929625677861,0.2553613764296687,0.3279501016889156,0.37306627619055954,0.5231035667362,1.0
5,0.5388421532256897,0.3074663786632584,0.4287493213730517,0.1334368980243484,0.47653461912790424,0.27816608748938504,0.5740125251431668,0.4166636561811738,0.43868848612065947,0.4286327609922642,0.5394055244937284,0.5196812833069022,0.6901782829505702,0.5976172718214403,0.4994147540389382,0.33678186131828663,0.26479515936331754,0.18182306602635756,0.28361974394920836,0.35682250772465,0.2762690228363627,0.38193194245686346,0.4534306008152334,0.4636349552479892,0.4522805985234406,0.4572393774439907,0.5024615922634388,0.15977171918827746,0.14836200038479505,0.2824665643805012,0.4082516891476231,0.7158261304198814,0.564019788402908,0.4685367911999238,0.38478615635799907,0.34850625869697766,0.6419322560614241,0.47297297297297297,0.5552083873012605,0.5057033327835052,0.6997798969753396,0.5776883525101081,0.5222514519971986,0.582765290359055,0.5165124419685627,0.584482841394674,0.516261047469935,0.4793902144912916,0.5808090944457797,0.6260924974733797,0.7178630515297518,0.6604365850273115,0.5888671420347649,0.7408572354855798,0.5837425798307422,0.5815403199003618,0.5828123075037749,0.5833771338721339,0.3517352556142047,0.31783115229691666,0.2332268192953249,0.29603856923111255,0.16273840034355394,0.24201736295830883,0.4413183813835098,0.2613866683783176,0.355903547523944,0.5187168756353526,1.0
6,0.6582302401869603,0.16220655917384055,0.5551061957040605,0.3439557753804248,0.13780449742325718,0.2857473958241526,0.5339473789805029,0.41570305693201215,0.25317385725892017,0.38733443801694833,0.3465201342688923,0.515791828735507,0.604152613198543,0.7162696325227511,0.5508138284796792,0.2370562735477299,0.19780475584846036,0.31030696938340363,0.1995662739916842,0.2709206542499283,0.2653514759816758,0.4066787756271284,0.4611372851686755,0.44577873115591354,0.44795592425450087,0.5292909428208344,0.3997252000767181,0.1678102724544822,0.20627707321368968,0.1801013235720729,0.5838027195583957,0.8122957688316448,0.6035560402780921,0.4518965962893259,0.44871762662524584,0.3919137049238284,0.37764193501347704,0.44594594594594594,0.6486786378244883,0.40902790874995076,0.48759782672740815,0.4485067772425478,0.8221289712339945,0.5628260691467086,0.6512199379271718,0.574176232991215,0.6282855045174833,0.506027082585129,0.4853069977121547,0.638774804742833,0.5909181826042186,0.6558678630503897,0.5787659304435534,0.7265661673577082,0.4468908889113455,0.5341897804380105,0.5830169146734028,0.7684266785419508,0.35113422902564767,0.24613064157884232,0.2825740834784652,0.34870423861970107,0.059944341175825845,0.25057844406889224,0.25437196754156816,0.3501686317900543,0.24787944999179362,0.3450999242651312,1.0
7,0.6465684057795706,0.30845044459303766,0.5703541958434253,0.3242681913682428,0.2513196670798523,0.1914647593802787,0.5387740314543945,0.27432336071461266,0.3135761869413597,0.3126087176844186,0.2842398030503613,0.48046860845530726,0.48197467100264796,0.6684805973812117,0.6346030826857403,0.23446124704680874,0.13891856476663972,0.2619905756566297,0.15540304235927818,0.3892584553806546,0.3170698584718787,0.5525684840612763,0.539028790007975,0.4759084866355248,0.4814217391640577,0.5241580171460342,0.45227363148428257,0.17366061379144482,0.11291290140930223,0.20368747991785344,0.4850509123882562,0.7335902690357686,0.5052812809276643,0.35736979673502545,0.3812048270271517,0.36169648271555804,0.5188375464837481,0.5720720720720721,0.7374366232427525,0.5183145849692424,0.6128095202496191,0.6217918394483971,0.715850377348788,0.6120762665287517,0.638132962532932,0.5872206117056081,0.6318670069374785,0.5061016763216816,0.465445731161878,0.6611017897529277,0.4915707074209306,0.7010313875422584,0.3716852909407017,0.6749437826267167,0.5399957569835757,0.5627981774163077,0.5302473216783892,0.5366234239896593,0.4534906014263675,0.2800348274423223,0.42040190833949226,0.19564974089274648,0.3497976585004336,0.3172468973944188,0.4823678571919176,0.3372068991477502,0.31823219055424135,0.520257976546972,1.0
8,0.5735164422855404,0.48676935104267344,0.6217684666265225,0.45242876850996055,0.5227065268828958,0.49082826572440186,0.7245615587166313,0.3987417621651064,0.5062786900839746,0.22578539190873465,0.44818839628390966,0.4856173789420723,0.6333687049335901,0.2025764338016865,0.426398006165924,0.3046376469128666,0.11669634254441749,0.3588646371878107,0.16590393462125946,0.4054193928513585,0.7553303135396751,0.7272319101484904,0.726628041731092,0.770747674275706,0.6602252433667903,0.6535990703040172,0.6428206856316449,0.28006183188017253,0.400665301062282,0.30842839810350686,0.21642790882690605,0.33505465222887376,0.23441665077343066,0.18142788928521345,0.28275028192438095,0.2189869401613519,0.7081755689916348,0.545045045045045,0.7738805176064002,0.6813812765123763,0.6786785328471685,0.7442047062880567,0.9700762259705339,0.7228313841260458,0.7417621983703389,0.684208459239787,0.7755637070598924,0.6873879626413598,0.48380097965238017,0.5848992237681057,0.5096997474007201,0.49919789937752446,0.42881553867934163,0.4997516312577133,0.5900384138195663,0.5400210299306324,0.5213020459033172,0.573038476616118,0.4968578271003463,0.3534064195831229,0.42967788332657253,0.4216761706837932,0.3945775274800035,0.3567664992917123,0.38574185247284043,0.43455517050473286,0.3911957180646878,0.4764511566781336,1.0
9,0.5452962653209515,0.4225341767605075,0.5399763816327078,0.21424799026144592,0.5888248234852533,0.5127609661513556,0.6434196811058366,0.517208103133076,0.7618627788014006,0.5175832186573825,0.5565980275840727,0.5622286184619891,0.753808933206762,0.7146052987859354,0.5856861841531525,0.33074833911282875,0.1676941457586619,0.2017849026494531,0.22615627886400258,0.6243241653028375,0.4520270265550112,0.41918135264873146,0.4871522341152464,0.45922388044032275,0.4609462607624536,0.4680557656555437,0.5300423454468793,0.1460881596276409,0.04900681900380238,0.1412131526446534,0.31361575377266965,0.5405250899404276,0.5777154418672722,0.3688196539985604,0.24714390860400237,0.297095856586709,0.6815210164150116,0.6171171171171171,0.6066364862003516,0.5088163713475574,0.614123534623925,0.6040827392235898,0.6013013508714438,0.4039225870056056,0.6145702418811909,0.39560721577103797,0.4855472952267674,0.4156969150824968,0.4743662022448494,0.6415732484049022,0.6331362666310445,0.4443517709638591,0.371948586826075,0.7186367499094837,0.4856733170660851,0.4490638988813522,0.3446221385539111,0.1848104635033628,0.466862455105953,0.21253367142320786,0.4151321381649409,0.42671033831042166,0.45739827166796426,0.2541868769355099,0.3923931773851358,0.46015030462337536,0.41777694420151607,0.6319612907575485,1.0
